Date,Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p00000),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01113),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01554),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01649),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01843),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01935),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02123),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02242),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02305),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02335),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02491),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02868),AreaNum1,AreaNum2
29/05/2061,4.779132e-05,0.18824773,3.4331908,2.4908086e-05,0.12421955,0.014185988,5.4489817e-07,0.64425594,0.023265198,1.7814319e-06,0.07947357,4.094396,147500.0,32500.0
30/05/2061,0.3080649,0.016507743,1.6703094e-05,0.107272394,0.001070301,0.000326644,4.4414108e-05,3.3127775,0.2914766,1.0405884e-05,2.259909e-05,0.000417146,147500.0,32500.0
01/06/2061,0.3911497,3.8912084,0.37307915,3.7822007e-05,0.04520668,3.8541894,0.073617496,4.182536e-05,0.00015575,8.69313e-05,2.3376078e-05,0.000239386,147500.0,32500.0
02/06/2061,1.7908826,0.66337794,1.0106832,1.9508769e-05,0.00015352,0.037973996,0.010788442,2.677895,0.000171073,0.000124496,3.343313e-05,0.6489871,147500.0,32500.0
03/06/2061,0.48488072,8.622621e-06,0.000383901,0.028360508,0.38507417,1.0640247,1.5364638e-05,0.5562231,3.7136517e-05,1.688131e-05,1.7082428e-06,0.001133975,147500.0,32500.0
04/06/2061,1.8324599,5.3799677,0.001609855,0.03651205,0.00011978,3.7419915e-05,1.2389879e-07,0.000176227,0,11.334294,3.4857057e-05,0.003292688,147500.0,32500.0
05/06/2061,6.4238114,3.5544627,2.1663165,2.8078025e-06,0.15695287,0.05611836,1.2651889e-12,0.010943154,0.004639262,13.671134,0.1153488,1.1303614,147500.0,32500.0
06/06/2061,1.6110605,16.945803,0.009016206,0.16885893,0.16389596,0.013291594,0.000261765,0.13817236,0.10022312,7.8335648,0.000119311,0.4805659,147500.0,32500.0
07/06/2061,0.002091148,2.7814758,3.960073e-05,0.16129254,2.8326752,1.9107976,0.061797455,0.08273926,0.015148078,3.4947937,1.5049991e-07,4.800003e-05,147500.0,32500.0
08/06/2061,14.4735155,1.4102842,0.5690654,0.08035245,6.365233,0.025222652,0.13544129,0.30269316,7.889909e-07,0.32709494,2.377596e-08,0.15422563,147500.0,32500.0
09/06/2061,5.8826833,0.013912413,0.44674256,2.7371852e-05,0.000146914,0.113725856,3.7851107e-06,2.434354,0.000313831,0.8618403,5.2567437e-05,0.6946276,147500.0,32500.0
10/06/2061,0.000943297,23.525227,0.001351151,0.006189428,0.000227957,2.4660796e-05,3.8447862e-10,0.038818173,0.034778044,0.7853214,2.2754382e-05,0.014134578,147500.0,32500.0
11/06/2061,0.000423761,1.4065684,5.2705614e-06,2.6815332e-08,0.000126708,3.98406e-05,0.000199809,0.002503803,1.757622e-05,0.9425141,0.5105207,0.000110535,147500.0,32500.0
12/06/2061,1.4245085,2.2096524,4.4262262e-05,3.2756967e-07,0.003694507,5.454008,3.5743e-05,0.14153329,0.000488611,1.2865913,0.041063298,2.136186e-06,147500.0,32500.0
13/06/2061,1.1580921,3.479665e-05,0.000843712,1.0051059e-05,0.004847647,10.9345255,0.00012169,4.044682,0.27345058,1.7262386e-05,7.990879e-05,3.48137e-05,147500.0,32500.0
14/06/2061,4.167555,0.19196713,0.000136894,0,0.001375278,4.5910034,0.28889805,0.001359756,2.2473016,0.000520405,0.007319831,0.013982772,147500.0,32500.0
15/06/2061,0.4239149,0.41396523,1.724749e-05,1.0274333e-05,7.342279,1.1338005,0.41772598,0.37554657,1.1261647,0.5270958,1.368318,0.009927458,147500.0,32500.0
16/06/2061,0.000813626,10.833216,0.007529036,9.307222e-05,0.14039387,1.356851e-05,0.19337809,0.11412584,1.429515e-05,0.44680083,1.2415515,12.183292,147500.0,32500.0
17/06/2061,12.065723,8.72835,0.000129649,1.2074891e-05,12.534229,8.400228,4.8312773e-05,0.024298286,5.329271,0.3646969,4.419463,0.068343766,147500.0,32500.0
18/06/2061,0.24296127,1.558315,0.000445426,0.68844086,2.0418375,0.35398814,0.036857862,0.014616421,8.922549e-06,0.6370333,5.707113e-05,11.962137,147500.0,32500.0
19/06/2061,1.9267958,0.099251844,0.009216888,1.5352693e-05,3.70614,1.7067245e-05,0.1928228,0.22107631,0.000328859,0.5471171,1.7719872,0.017559677,147500.0,32500.0
20/06/2061,1.5090303,9.8764,1.1525426e-05,2.5204154e-06,0.74083185,8.051689e-10,1.6306522e-05,0.050023865,0.000956034,0.13528597,5.081869,0,147500.0,32500.0
21/06/2061,3.5916867,1.7217746e-05,0.000246226,1.8003448e-05,3.651896e-05,0.004920987,0.65721196,1.6962341e-06,0.036545373,2.3376408,1.5049121,3.2517462e-05,147500.0,32500.0
22/06/2061,0.2923829,0.01842406,2.98421,0.000134426,1.633e-05,1.1464988,0.036007907,0.6939088,1.9051553,4.942712,9.960222,2.3082592e-07,147500.0,32500.0
23/06/2061,0.009202297,0.076067574,0.27919802,4.3390896e-06,0.001783299,0.12110816,1.3330617e-05,1.3389755,0.32399932,1.1942141e-05,3.2894936,0.00041271,147500.0,32500.0
24/06/2061,0.000246948,1.4871043,5.462847e-05,1.6744005e-05,13.223021,0.06254231,0.012732517,0.96528774,1.1261803,1.0823485e-05,3.337201e-05,0.000108235,147500.0,32500.0
25/06/2061,1.761637e-05,3.0598054,0.004646058,4.1262985e-05,4.061516,0.000308851,0.008400401,14.545402,1.5331344e-06,2.1733462e-05,1.3532629,0.000681101,147500.0,32500.0
26/06/2061,0.62584764,1.3335716,0.008634066,1.5288482e-05,0.9034263,0.44326538,0.5734045,2.9410388e-05,1.7700544e-06,0.09467197,3.222698e-05,0,147500.0,32500.0
27/06/2061,0.5672602,1.1611668,0.008530814,0.017265419,38.30745,6.639897e-05,0.042735375,2.4446053e-05,5.475131e-07,0.007726049,1.8553568,7.677362e-06,147500.0,32500.0
28/06/2061,0.001726376,0.007190737,3.358006e-05,1.48837025e-05,3.1750634,15.378648,0.13542347,2.3897574e-05,0,0.27083683,0.9976795,7.031721e-05,147500.0,32500.0
29/06/2061,0.8454197,0.00036363,1.4552684e-05,0.000416356,1.2658084e-05,0.38476592,0.11639121,4.539559e-05,5.3704863e-08,0.019358927,0.000401508,0.000767205,147500.0,32500.0
30/06/2061,0.5004174,0.81121385,0.00074204,0.000164481,1.1195966,10.098764,0.78816944,0.08979674,3.4581974e-06,3.3005705e-05,0.000873156,0.000847522,147500.0,32500.0
01/07/2061,0.2519056,0.3225487,0.000759512,4.256339e-06,2.7676327,1.4814991,0.10353551,0.39081973,1.077316e-09,3.0195348,0.000692128,0.000593566,147500.0,32500.0
02/07/2061,0.012949691,1.2061917,1.8439161e-05,9.936045e-06,0.08752808,3.8377275e-05,3.159517,0.6433665,3.305759e-05,39.303787,0.000300592,16.560587,147500.0,32500.0
03/07/2061,0.22273295,0.004416619,0.000442458,0.003568866,3.9364338,1.4282588,0.5620389,0.14291577,0.8135025,0.002751946,0.07429554,0.7385691,147500.0,32500.0
04/07/2061,0.4703268,53.99109,0.17537494,0.022817353,0.5140773,0.017982155,0.2514715,0.36709303,1.5515484,4.155366e-05,3.2060703e-05,5.901644e-05,147500.0,32500.0
05/07/2061,4.9793973,5.4367537,2.76374e-05,5.5596013,0.19521928,6.999399e-05,0.39841715,0.04082486,2.0083278e-05,0.8746767,0.033715986,0.014537626,147500.0,32500.0
06/07/2061,1.558191e-05,9.466063e-05,5.57739e-05,1.696791e-05,0.20713305,0.000834459,0.58770645,0.3613743,3.313512e-05,2.582474,3.4506676e-05,0.006731528,147500.0,32500.0
07/07/2061,3.4636843,0.003654538,0.40606153,5.642711,0.34988764,0.049363125,0.01655462,0.00254071,3.4696088e-05,0.11658324,0.004169257,4.270944e-09,147500.0,32500.0
08/07/2061,2.2590068e-05,0.045562208,0.6966924,0.20410348,0.21933943,7.285387e-05,0.4753998,2.8994238,4.159793e-05,1.3853624,0.001442149,0,147500.0,32500.0
09/07/2061,0.44817886,3.4468532,1.8287513,1.5391084,1.8550698e-05,2.1563379e-05,1.2781909,8.544824,0.5199525,1.1362638,0.2891565,0,147500.0,32500.0
10/07/2061,0.000388249,0.37014827,1.7818351,0.036017098,2.7615068e-05,3.0347146e-06,0.000617407,0.25450268,4.2891268e-05,1.3312204,2.0866847,4.0836335e-06,147500.0,32500.0
11/07/2061,0.001167918,6.5956354,10.068229,0.21866775,0.06834385,0.003915287,1.4184025e-05,0.42820948,2.4693085e-05,4.0302926e-05,1.0607876,1.0904102e-05,147500.0,32500.0
12/07/2061,11.831515,0.3293273,1.5779344,0.25066796,0.000854667,0.000241543,1.0218557e-05,0.020876547,1.4189364,0.12189398,2.8805997,1.0543249e-05,147500.0,32500.0
13/07/2061,1.8703402,0.23552898,0.36318558,0.92227006,0.08821454,0.11747562,1.4823003e-05,0.7289492,1.4025846,0.5468711,0.24939743,3.9443429,147500.0,32500.0
14/07/2061,2.5731935e-05,0.35507172,1.2090386,0.39808428,0.32337677,0.098390184,0.27453288,3.673609e-05,1.2905269,0.05278661,1.4704541,8.023822e-05,147500.0,32500.0
15/07/2061,3.9570605e-05,0.87043697,1.5223843,0.07902508,0.03685842,0.000104672,0.55150354,0.008414822,0.09197639,0.24369042,0.18016304,0.000554159,147500.0,32500.0
16/07/2061,5.3235908,9.23429,0.14417662,9.287435,0.000258255,0.076448075,0.00536364,0.086271144,0.14282209,4.9833903,0.001687529,0.001288184,147500.0,32500.0
17/07/2061,2.953995,3.02044,5.075072,0.16188104,1.2910163e-05,0.20310144,4.9262217e-06,0.000915847,0.73208755,1.1378938,4.9210124e-05,2.08706,147500.0,32500.0
18/07/2061,12.508231,1.3086892,0.20376055,0.34814936,0.002545683,1.6288997e-05,2.8136944e-07,0.7161051,0.006572836,0.32549748,0.000230553,0.6386526,147500.0,32500.0
19/07/2061,1.4692955,1.7296771,0.2872207,0.19560935,0.18975762,4.3027376e-06,2.5526873e-08,0.54114306,1.2006533,0.2834528,9.954213e-05,3.3812412e-05,147500.0,32500.0
20/07/2061,1.0230331,2.9139197,2.8613607e-05,0.47011152,4.214406e-06,2.2221473e-05,4.1622967e-05,1.0063492,0.000395377,1.2952168e-05,7.956804e-06,2.0544609e-05,147500.0,32500.0
21/07/2061,3.1572683e-05,0.13517618,8.271123e-06,0.007225179,0.00048086,0.000420567,1.2505046e-07,1.8654644e-05,0.000194903,7.4530806e-05,11.277741,0.003446307,147500.0,32500.0
22/07/2061,0.9377636,0.16747622,0.19848712,4.965578,0.4943515,0.000355961,0,0.02990747,2.189897e-08,0.10075545,3.2332,1.3933301e-06,147500.0,32500.0
23/07/2061,0.43171963,0.010533852,2.8114e-05,1.6211746,2.483699e-05,0.000110754,0,0.13181865,2.9809405e-06,0.090349324,0.9186268,6.805265e-06,147500.0,32500.0
24/07/2061,0.037768736,0.004872876,9.888348e-07,5.402346,0.017216565,1.918855e-05,0,3.5808337e-06,1.20827e-06,7.673833e-06,0.9002874,0.100999735,147500.0,32500.0
25/07/2061,0.00301564,0.014269281,2.050633e-06,7.2257257,2.192385e-06,5.1344967e-05,3.4678342e-06,6.28771e-07,1.3982913e-05,0.000412147,3.2590879e-06,6.2287927e-06,147500.0,32500.0
26/07/2061,0.081063606,0.16348745,2.6122467e-05,0.07819879,0.28638157,6.519856e-05,3.4809652e-06,6.1482555e-05,8.673058e-07,0.003200767,1.0326005e-06,0.57309556,147500.0,32500.0
27/07/2061,4.170465,0.8669703,3.997664e-05,0.2725546,0.006909038,0.006631082,3.0543866e-05,0.010271722,4.019601e-06,0.011300638,0.14565092,4.0023584e-05,147500.0,32500.0
28/07/2061,2.3692188,1.9254925,2.1166415,4.7374688e-05,1.4113593e-05,0.011668625,5.9996106e-05,0.11281185,9.379285e-10,0.090140834,0.08427017,3.132515,147500.0,32500.0
29/07/2061,1.1779671,0.1699986,1.9313112,0.00026255,1.4065626e-05,0.2500267,0.000738707,3.1490015e-06,5.4107963e-06,0.6447273,15.298567,10.686977,147500.0,32500.0
30/07/2061,0.032201625,4.47396e-05,0.000137725,0.4826784,3.4389086e-05,0.20447469,0.04751028,0.006510025,0.004730329,2.4355464,0.00015768,7.784035,147500.0,32500.0
01/08/2061,0.019020185,1.2304145e-05,5.168281,1.22616475e-05,0.04476399,0.001102049,0.08070928,0.018051205,0.6658042,12.07174,0.034303542,6.0743995,147500.0,32500.0
02/08/2061,1.6030925e-05,4.6716903e-07,1.2846254e-05,2.95011e-06,1.1302685,0.008060459,7.6252386e-06,0.06749552,0.042349868,1.1803783,0.31658104,9.22796,147500.0,32500.0
03/08/2061,2.9230955,0.010989639,7.2265866e-05,0.000133229,0.7179799,4.4928693e-05,0.000169101,5.6895013e-05,0.025232837,4.52191,0.045005288,6.442409,147500.0,32500.0
04/08/2061,1.0037087,0.37502795,3.132197e-05,0.000357389,1.1833787,0.000355174,2.2840848,1.0307069e-08,6.702344e-06,2.7055058,0.124724835,1.454346,147500.0,32500.0
05/08/2061,1.7375356,2.1054444e-05,1.2713317e-05,0.3845592,0.25232226,6.483173e-05,0.002801994,8.6610936e-07,3.267024e-06,0.014495391,0.01661746,4.015341,147500.0,32500.0
06/08/2061,0.8076687,0.000129261,5.09218e-06,0.018042153,0.78447247,2.5304835e-05,0.82987815,8.977887e-06,0.000231231,4.6309044e-05,0.06793325,1.4416279,147500.0,32500.0
07/08/2061,1.228653,5.030117,0,0.00452192,2.2990575,0.013260692,4.2747903e-05,6.6550106e-06,0.00022573,0.53480464,1.7199495,0.726724,147500.0,32500.0
08/08/2061,4.341287,8.952645e-05,0,6.612308,0.7367617,1.6023027e-05,0.013382912,1.5726406e-05,0.000109134,1.6014334,0.6650281,0.5465913,147500.0,32500.0
09/08/2061,3.28356e-05,7.0262076e-06,0.000936614,0.96259564,3.500022,2.273627e-05,0.18318312,9.261956e-05,0.001470178,0.002348086,0.002677843,3.9300645e-05,147500.0,32500.0
10/08/2061,0.014537469,7.945455,6.8282796e-05,0.07318457,1.7236348,6.1486696e-07,3.1686795,0.002475657,0.355591,0.8275583,0.002319333,1.2321173,147500.0,32500.0
11/08/2061,1.4072721,0.50625134,6.2528907e-06,0.40515533,0.10091595,4.2214826e-05,0.000487259,0.32780772,1.9234229,3.9902203e-05,2.7682525e-05,3.2058644e-05,147500.0,32500.0
12/08/2061,0.03586421,4.394876,0.000812145,0.50114846,0.027576394,1.027494e-05,6.719008e-06,20.08094,0.18348561,4.443324e-05,4.534851e-05,1.9403356e-05,147500.0,32500.0
13/08/2061,0.000143979,0.13877304,0.04081952,1.5795651e-05,0.103074655,6.5563468e-06,1.2954449e-05,5.6574693,0.01657724,5.1853952,0.006912052,0.34815013,147500.0,32500.0
14/08/2061,0.18616807,0.10273659,0.5075841,2.0498368e-05,5.917317e-06,3.9650582e-05,8.828631e-05,2.799415,5.0307375e-05,3.152984,4.850376e-05,5.799619e-05,147500.0,32500.0
15/08/2061,0.005607399,3.51147e-05,0.71208143,5.3466315e-06,1.9301233e-05,0.072047465,0.44070944,0.115275,0.008308167,0.29767245,5.8236943e-05,0.000112578,147500.0,32500.0
16/08/2061,0.000168701,0.89925647,0.3348949,1.9315802e-07,9.055629e-05,1.0306267,1.302743,1.2773923,1.7735028e-05,3.0121002,5.5743244e-06,4.1251033e-06,147500.0,32500.0
17/08/2061,0.000189136,0.088191226,0.60421646,1.1488339e-05,0.056116797,4.098357,0.019535469,3.9056817e-05,4.5370084e-06,0.000779731,0,0.05887761,147500.0,32500.0
18/08/2061,0.000108576,0.000113128,0.000197102,2.7871327e-05,0.004323659,4.937614,0.001178053,0.50129914,4.1999547e-07,0.46034038,0,1.2532614,147500.0,32500.0
19/08/2061,8.6034896e-05,0.000132438,5.829141,1.8293864e-05,4.622842e-05,0.005790888,0.107088365,1.6093156,0.001769629,3.7631967,0,0.20608822,147500.0,32500.0
20/08/2061,1.9662717e-05,1.5707808e-05,1.8492595e-06,6.869124e-05,0.3188219,6.2724234e-06,0.021094663,0.011646041,0.008253904,8.6681095e-05,0.8502434,0.6043445,147500.0,32500.0
21/08/2061,0.000281255,0.004458496,0.84794366,1.0043721e-05,0.14420305,5.02477e-06,4.4027645e-05,4.5939894,0.000316098,2.6513555e-05,6.2985287,0.36032945,147500.0,32500.0
22/08/2061,7.066166,0.11857407,0.19197628,8.027394e-06,2.764941,1.1977304e-05,2.4268043e-05,0.27574292,1.6477927e-06,0.021252535,3.1569583e-05,3.44758e-05,147500.0,32500.0
23/08/2061,0.3350228,1.0490336,2.0940783e-05,0.05711552,6.1257296,5.6157933e-06,8.106925e-06,3.994094,0.000129699,0.018607788,2.6814537e-06,3.9498465,147500.0,32500.0
24/08/2061,12.351925,28.620607,1.5216342e-05,1.290292e-05,1.5146878,0.002372765,0.5152816,1.2098223,0.013750084,0.012767291,0,2.1839655e-06,147500.0,32500.0
25/08/2061,3.812206,0.15801504,6.1706094e-05,0.1320103,0.026081933,0.000887902,2.6410863,1.1290417,0.05631565,0.2039639,3.431042e-06,9.784793e-06,147500.0,32500.0
26/08/2061,0.15198535,0.32653394,2.2385191e-05,0.69634795,0.07096185,4.5280185,0.008973969,3.0327168,3.6882113e-06,0.22596435,0.00023305,0.5519942,147500.0,32500.0
27/08/2061,1.4259305,0.008139506,8.491088e-06,0.4878906,0.49557287,13.433039,7.7178885e-07,8.065535e-05,3.9366834e-05,0.8075123,4.1302686e-05,0.34237817,147500.0,32500.0
28/08/2061,4.5164533,14.517191,1.8570917e-06,6.961803e-05,8.4976716e-07,37.85246,1.2599586e-05,0.78181803,0.026574004,0.2768206,0.03997568,0.1676639,147500.0,32500.0
29/08/2061,6.239728,14.27812,9.712593e-06,0.5038985,0.90629804,11.559185,0.002180189,5.3666834e-05,5.6337123,0.27240062,0.004064769,6.807084e-05,147500.0,32500.0
30/08/2061,0.39604127,0.01662023,8.6782055,1.41075925e-05,0.81747305,5.2143023e-05,4.2418866,0.5552505,2.1144178,5.7165413e-05,3.3026834e-05,0.004595989,147500.0,32500.0
01/09/2061,0.041791033,0.024969576,1.9921657,0.6084674,0.25449997,1.1554169e-05,3.0186007e-05,0.09543065,7.164635e-05,1.0043178,0.040918566,0.000806364,147500.0,32500.0
02/09/2061,0.78947526,3.485869,2.6948736,5.426967e-06,3.9554845e-05,4.3114405e-06,0.000137786,1.574673,1.2012608,2.9288065,0.05117463,0.000378204,147500.0,32500.0
03/09/2061,2.9573386,0.6193275,7.289264e-05,9.079927e-06,0.26592532,0.000105722,1.0281373e-06,0.7636149,1.9865316,9.533548,0.000475794,9.548596e-05,147500.0,32500.0
04/09/2061,9.097439e-06,0.9873065,1.49716,7.194883e-07,4.5132085e-05,1.7701583e-05,5.4415454e-05,2.0294983e-05,7.432846,5.246188,2.9373823e-05,9.368869e-06,147500.0,32500.0
05/09/2061,2.5975515e-09,2.2900927,0.017563282,0.102817565,9.908164e-06,0.000218915,0.056660138,1.5312637e-05,6.013988,2.1571304e-05,2.3661018e-05,0,147500.0,32500.0
06/09/2061,0.000127971,1.0803618,3.350341e-05,0.03982195,3.0679752e-05,1.1363509e-06,5.604623,4.8177885e-06,2.1360574,1.2121694e-05,0.16447298,8.5427004e-05,147500.0,32500.0
07/09/2061,0.003878941,0.25017732,9.6384465e-06,0.41139287,2.1771544e-05,2.858143e-05,0.32227606,0.006794212,0.000148997,0.000234143,1.8502513e-05,5.473524e-06,147500.0,32500.0
08/09/2061,1.5231022e-05,0.8328273,0.000687623,0.016122049,9.585031e-06,0.000229437,4.0720082e-05,0.057770636,0.09128141,7.271281e-06,8.698715e-06,1.3384515e-06,147500.0,32500.0
09/09/2061,4.6091372e-05,0.7300935,0.01791701,4.844902e-05,6.854444e-06,4.7974398e-05,0.014294704,1.0797947e-05,6.322175e-05,4.2846747e-07,0,1.5944504e-05,147500.0,32500.0
10/09/2061,1.0463962e-05,1.735903,0.27987418,3.7360332e-05,1.9491255e-05,9.235414,0.01801618,0.34463856,2.629687e-05,1.0673094e-06,0,0.01251574,147500.0,32500.0
11/09/2061,7.80903e-06,3.3322587,5.3954285e-05,6.864623e-05,0.000194794,0.163846,0.000185657,0.029591816,0.070021614,0.000161018,1.2154493e-05,0.001794934,147500.0,32500.0
12/09/2061,0.00785847,3.6708288,3.3471068e-05,0.000100472,0.010660011,1.0357814e-05,1.7231606e-09,5.518895e-06,0.14953129,0.000150484,0.000159153,7.333057e-05,147500.0,32500.0
13/09/2061,1.0587066e-05,0.21774334,1.7808585e-06,2.1280084e-06,5.4330943e-05,2.3035605,0.013079012,1.391802e-06,31.108305,0.0637888,1.7046541e-05,7.8213024,147500.0,32500.0
14/09/2061,0.000187133,0.5455913,1.7479457e-05,2.4370345e-05,6.24595e-05,4.486332e-05,0.103632234,0.001983093,0.8398862,0.012997106,6.683172e-05,0.04071212,147500.0,32500.0
15/09/2061,0.000967555,0.114596635,1.1442545e-05,0.007443259,5.9773442e-06,0.001695314,3.4827745,0.33858496,7.1193547,0.08646244,0.000227299,4.4837518e-05,147500.0,32500.0
16/09/2061,0.000794548,0.019467575,0.000137059,0.00435323,0.000114787,0.7873301,0.018958632,0.03129159,0.88940555,24.156786,0.000284459,14.955466,147500.0,32500.0
17/09/2061,7.8256504e-05,0.005606286,1.9665586e-06,4.3878e-05,0.003599749,0.21938874,2.2976606,4.5578043e-05,1.3987337,11.657511,0.000941552,0.000296822,147500.0,32500.0
18/09/2061,2.220979e-05,0.01462706,0.09828674,0.16278137,7.5358586,4.936021e-05,5.3808813,2.0991893,1.2450948,0.025569808,18.995844,0.00397112,147500.0,32500.0
19/09/2061,1.1676894e-05,1.8373474e-05,0.71540415,0.3890317,0.000101505,0.5348414,0.0646861,0.113196865,0.09486591,0.88159955,0.4785045,0.00010325,147500.0,32500.0
20/09/2061,3.6435476e-06,0.000102127,0.94293654,0.2658044,3.5252608e-05,0.009835011,0.1952534,0.32509422,51.32576,0.8712153,0.018554593,0.04915797,147500.0,32500.0
21/09/2061,3.0879106e-05,0.028106151,5.37728,5.9516184e-05,0.000200779,7.61234e-05,6.170045e-05,0.002728516,5.572693,0.002025594,4.604102e-05,0.617214,147500.0,32500.0
22/09/2061,0.000797209,49.396683,1.6979184,1.4002082,0.000113599,6.580759e-05,3.7711752e-06,2.4769018,0.22264655,0.65216017,7.5513155e-05,0.70804185,147500.0,32500.0
23/09/2061,9.333754e-06,0.015654467,0.2623669,0.48139662,0.6593431,0.43368468,0,11.082896,0.42031303,0.40384957,12.307777,6.754487,147500.0,32500.0
24/09/2061,9.451646e-05,0.013530191,0.21221623,0.20463686,0.08276646,0.26030007,4.920698e-07,15.432933,0.06911303,0.37757814,1.1336727,0.4550792,147500.0,32500.0
25/09/2061,0.000188632,3.328423e-05,0.008765599,4.4711027,1.2472774,1.2247678,2.8378658e-05,0.002422592,0.018541152,0.000181858,21.24183,14.978054,147500.0,32500.0
26/09/2061,0.004468925,1.5031574,1.7184336,1.3513601,8.716912e-07,0.8560666,1.0242426e-05,5.7154994,2.6253493,1.7974644e-05,0.031134991,0.014481951,147500.0,32500.0
27/09/2061,0.000544066,0.6976532,0.5785112,6.108311,4.2113847e-06,2.7345144e-05,0.024475569,0.33770052,0.17549689,9.465762e-05,0.015951453,1.1669576,147500.0,32500.0
28/09/2061,3.076334e-05,3.429536,1.8119022,8.3726225,4.6643933e-08,0.33435398,4.8904412e-06,1.0334922,0.12174051,0.96260375,0.03315912,0.5494894,147500.0,32500.0
29/09/2061,1.484397e-07,0.0002851,0.48145768,2.514605,0,0.03082286,3.2387572e-05,0.0251933,5.650959e-05,5.5371833,1.5542999e-05,0.13095823,147500.0,32500.0
30/09/2061,6.584467,0.31142083,4.5677595,0.4353454,0.010646884,0.7999399,3.0976695e-05,0.18194987,5.4674547e-05,1.6523,0.9380297,0.60152197,147500.0,32500.0
01/10/2061,0.23214953,8.224197,3.8317366,0.10613541,0.000220111,0.000888916,0.008541369,0.010491695,2.9341129e-05,19.329449,7.890647e-05,4.143663e-05,147500.0,32500.0
02/10/2061,0.014359561,2.7874675,14.924709,0.004862706,0.54861677,1.7578413e-05,1.0324783e-05,1.9696441e-05,0.013160044,1.1932427,8.1818645e-05,5.925646e-05,147500.0,32500.0
03/10/2061,1.4669436,6.2183995,2.5820317,1.6121436,0.026898364,2.9748493e-05,4.3051696e-05,6.237798e-05,2.9959743e-05,0.014614327,2.7198734,1.7130526,147500.0,32500.0
04/10/2061,8.095751,0.01274088,0.7805099,0.50873786,0.14459796,5.7295415e-06,0.5043134,0.000166442,1.6130998e-05,28.72842,1.3688071,19.266685,147500.0,32500.0
05/10/2061,2.4142048,1.4570559,0.002747242,2.0448782,0.6770082,1.3078173e-05,1.3782421,0.000123132,8.672921e-05,6.589152,13.5536375,23.934898,147500.0,32500.0
06/10/2061,0.7247849,6.2314568,0.43577325,0.096487045,3.5339124,0.260353,0.823047,4.319227e-05,3.388825e-05,11.418571,9.238912,13.540221,147500.0,32500.0
07/10/2061,17.522087,4.608076,0.001376971,1.6537984e-05,1.9518042,2.1258173,0.00024116,9.651628e-05,0.19243675,1.7166542,9.12101,5.46874,147500.0,32500.0
08/10/2061,4.4211273,3.4273016,0.000158787,2.8645518,0.00040572,33.32065,2.0236175,0.000686033,0.2283317,8.2189245,19.360022,56.744236,147500.0,32500.0
